comment_score,Positive,Negative
877,66.66666666666666,100.0
809,66.66666666666666,100.0
1724,0.0,100.0
-85,66.66666666666666,100.0
1226,100.0,100.0
701,50.0,100.0
2127,0.0,100.0
-120,100.0,100.0
5174,0.0,100.0
59,37.423312883435585,92.02453987730061
129,32.432432432432435,94.5945945945946
372,50.0,100.0
122,37.142857142857146,97.14285714285714
542,60.0,100.0
620,0.0,100.0
5398,100.0,100.0
1413,100.0,100.0
1333,100.0,100.0
335,50.0,83.33333333333334
759,100.0,100.0
-125,0.0,100.0
1169,100.0,100.0
960,100.0,0.0
3254,0.0,100.0
651,0.0,100.0
310,66.66666666666666,77.77777777777779
4807,100.0,100.0
393,60.0,100.0
4078,0.0,100.0
627,50.0,100.0
313,20.0,90.0
868,0.0,100.0
985,100.0,100.0
493,100.0,100.0
-155,0.0,100.0
1030,0.0,100.0
15,42.75755228505035,92.21533694810225
-22,44.375,85.625
165,50.0,94.11764705882352
81,40.0,94.54545454545455
223,20.0,90.0
315,60.0,80.0
1881,100.0,100.0
878,0.0,100.0
2483,100.0,0.0
4428,100.0,100.0
195,38.095238095238095,100.0
180,48.0,96.0
1417,50.0,0.0
648,75.0,100.0
436,75.0,100.0
438,100.0,100.0
82,39.08045977011494,93.10344827586206
38,40.091116173120724,94.30523917995444
523,0.0,100.0
472,60.0,100.0
350,25.0,75.0
695,50.0,100.0
1871,100.0,100.0
-211,0.0,100.0
609,0.0,100.0
1780,0.0,100.0
351,16.666666666666664,100.0
97,46.2962962962963,96.29629629629629
-69,46.15384615384615,76.92307692307693
133,33.33333333333333,94.87179487179486
2167,100.0,100.0
470,33.33333333333333,100.0
723,0.0,100.0
30,46.79144385026738,93.31550802139037
42,38.858695652173914,91.30434782608695
151,34.285714285714285,97.14285714285714
73,38.67924528301887,87.73584905660378
-43,45.714285714285715,85.71428571428571
-132,50.0,100.0
1180,100.0,100.0
1028,50.0,100.0
708,0.0,100.0
1746,0.0,100.0
401,80.0,100.0
582,0.0,100.0
1382,0.0,100.0
90,46.15384615384615,91.02564102564102
159,55.172413793103445,89.65517241379311
851,0.0,100.0
457,50.0,100.0
256,66.66666666666666,66.66666666666666
1276,0.0,100.0
690,100.0,100.0
338,60.0,100.0
643,0.0,66.66666666666666
4466,0.0,100.0
1193,100.0,100.0
-64,50.0,70.0
425,20.0,100.0
312,66.66666666666666,83.33333333333334
445,60.0,100.0
1104,100.0,100.0
685,0.0,100.0
3192,0.0,100.0
771,100.0,100.0
680,0.0,100.0
1029,100.0,100.0
297,33.33333333333333,100.0
764,100.0,66.66666666666666
-143,0.0,100.0
1043,100.0,100.0
1848,100.0,100.0
23,42.992261392949274,93.29320722269992
783,100.0,66.66666666666666
117,46.875,90.625
1229,0.0,100.0
291,0.0,85.71428571428571
121,34.090909090909086,90.9090909090909
1285,33.33333333333333,100.0
4670,0.0,100.0
3583,0.0,0.0
-9,48.71099050203528,89.8236092265943
46,49.48805460750853,92.4914675767918
-42,44.44444444444444,96.29629629629629
3906,0.0,100.0
-56,30.76923076923077,92.3076923076923
358,66.66666666666666,100.0
217,45.0,95.0
284,37.5,100.0
409,100.0,0.0
494,33.33333333333333,100.0
1008,0.0,100.0
20,45.563247325361864,91.69288860918817
70,45.18518518518518,93.33333333333333
-74,71.42857142857143,57.14285714285714
479,50.0,100.0
848,100.0,100.0
1459,0.0,100.0
300,75.0,75.0
781,100.0,100.0
-92,66.66666666666666,100.0
7649,0.0,100.0
1133,0.0,100.0
616,0.0,100.0
99,44.26229508196721,95.08196721311475
-11,47.86150712830957,88.59470468431772
444,80.0,100.0
617,0.0,100.0
1181,100.0,100.0
510,66.66666666666666,100.0
676,100.0,0.0
1792,100.0,100.0
1989,0.0,100.0
387,20.0,100.0
231,41.66666666666667,91.66666666666666
4843,100.0,100.0
1916,0.0,100.0
-93,0.0,50.0
885,0.0,100.0
2652,100.0,100.0
640,80.0,80.0
109,40.74074074074074,96.29629629629629
-20,45.06172839506173,92.5925925925926
354,66.66666666666666,100.0
86,36.84210526315789,89.47368421052632
483,50.0,100.0
-89,0.0,100.0
476,50.0,100.0
660,0.0,100.0
1450,0.0,100.0
-134,100.0,100.0
1006,100.0,100.0
770,100.0,100.0
2892,0.0,100.0
-113,0.0,100.0
2814,0.0,0.0
60,40.69767441860465,91.27906976744185
1391,25.0,100.0
1270,100.0,100.0
189,37.5,100.0
-167,100.0,0.0
1390,100.0,100.0
2609,0.0,100.0
11252,0.0,100.0
545,100.0,0.0
-21,43.35664335664335,86.01398601398601
1249,0.0,100.0
578,33.33333333333333,100.0
-99,50.0,100.0
311,25.0,87.5
1351,0.0,100.0
798,100.0,100.0
534,50.0,100.0
-201,0.0,100.0
1195,100.0,100.0
4205,100.0,100.0
93,51.28205128205128,97.43589743589743
-31,44.15584415584416,92.20779220779221
633,50.0,100.0
721,33.33333333333333,100.0
566,66.66666666666666,66.66666666666666
1581,0.0,100.0
1111,0.0,100.0
569,0.0,100.0
40,45.8974358974359,92.56410256410257
204,47.61904761904761,95.23809523809523
259,30.0,80.0
366,25.0,100.0
707,0.0,100.0
251,54.54545454545454,100.0
-94,0.0,100.0
9382,100.0,100.0
1477,0.0,100.0
285,35.714285714285715,100.0
282,50.0,100.0
647,100.0,100.0
1539,0.0,100.0
4481,0.0,100.0
147,34.285714285714285,97.14285714285714
-138,33.33333333333333,100.0
1139,50.0,100.0
887,0.0,100.0
527,66.66666666666666,100.0
183,52.94117647058824,100.0
571,0.0,100.0
1032,100.0,100.0
3597,100.0,100.0
1142,100.0,0.0
728,0.0,100.0
263,66.66666666666666,100.0
8591,0.0,100.0
240,60.0,100.0
396,75.0,100.0
1860,0.0,100.0
1057,0.0,100.0
16,43.35817623849189,92.45944761069707
64,48.68421052631579,95.39473684210526
-66,50.0,70.0
2327,0.0,100.0
1022,0.0,100.0
-191,0.0,100.0
281,44.44444444444444,100.0
-29,47.94520547945205,94.52054794520548
336,40.0,100.0
612,50.0,100.0
1039,100.0,100.0
91,50.0,86.95652173913044
152,40.0,90.0
317,44.44444444444444,88.88888888888889
788,0.0,100.0
-100,37.5,100.0
357,50.0,100.0
835,0.0,100.0
267,40.0,100.0
584,100.0,50.0
667,100.0,100.0
-1,45.82261340555179,89.5057549085985
398,80.0,80.0
261,22.22222222222222,100.0
956,0.0,100.0
1067,100.0,100.0
808,100.0,100.0
1061,0.0,100.0
-67,40.0,90.0
-76,75.0,100.0
489,0.0,100.0
-80,50.0,100.0
625,100.0,100.0
45,45.59270516717325,92.70516717325228
53,50.81300813008131,91.05691056910568
148,46.875,93.75
47,45.42124542124542,91.57509157509158
531,25.0,100.0
484,33.33333333333333,83.33333333333334
972,100.0,0.0
669,75.0,75.0
394,42.857142857142854,100.0
572,50.0,100.0
3798,0.0,100.0
3473,0.0,100.0
2236,100.0,100.0
169,45.45454545454545,93.93939393939394
1384,0.0,100.0
-5,44.7935921133703,90.38817005545286
273,28.57142857142857,85.71428571428571
2542,100.0,100.0
758,50.0,100.0
1105,0.0,100.0
24,44.18828049951969,93.37175792507205
4822,0.0,100.0
458,50.0,75.0
340,33.33333333333333,100.0
-139,0.0,0.0
456,40.0,100.0
526,100.0,100.0
8024,100.0,100.0
211,38.88888888888889,94.44444444444444
469,16.666666666666664,100.0
-52,44.44444444444444,88.88888888888889
1587,100.0,0.0
